copter
ITHAKICOPTER 25-11-2020 21:43:53 LMOTOR=163 RMOTOR=163 ALTITUDE=089 TEMPERATURE=+23.70 PRESSURE=1018.21 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:54 LMOTOR=163 RMOTOR=163 ALTITUDE=090 TEMPERATURE=+23.72 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:55 LMOTOR=163 RMOTOR=163 ALTITUDE=092 TEMPERATURE=+23.72 PRESSURE=1018.29 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:56 LMOTOR=163 RMOTOR=163 ALTITUDE=094 TEMPERATURE=+23.70 PRESSURE=1018.21 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:57 LMOTOR=163 RMOTOR=163 ALTITUDE=097 TEMPERATURE=+23.70 PRESSURE=1018.21 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:58 LMOTOR=163 RMOTOR=163 ALTITUDE=098 TEMPERATURE=+23.70 PRESSURE=1018.21 TELEMETRY
ITHAKICOPTER 25-11-2020 21:43:59 LMOTOR=161 RMOTOR=161 ALTITUDE=099 TEMPERATURE=+23.70 PRESSURE=1018.21 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:00 LMOTOR=155 RMOTOR=155 ALTITUDE=096 TEMPERATURE=+23.69 PRESSURE=1018.24 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:01 LMOTOR=159 RMOTOR=159 ALTITUDE=093 TEMPERATURE=+23.69 PRESSURE=1018.24 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:02 LMOTOR=159 RMOTOR=159 ALTITUDE=086 TEMPERATURE=+23.70 PRESSURE=1018.26 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:03 LMOTOR=159 RMOTOR=159 ALTITUDE=080 TEMPERATURE=+23.70 PRESSURE=1018.26 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:04 LMOTOR=159 RMOTOR=159 ALTITUDE=078 TEMPERATURE=+23.70 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:05 LMOTOR=159 RMOTOR=159 ALTITUDE=075 TEMPERATURE=+23.70 PRESSURE=1018.28 TELEMETRY
ITHAKICOPTER 25-11-2020 21:44:06 LMOTOR=159 RMOTOR=159 ALTITUDE=074 TEMPERATURE=+23.71 PRESSURE=1018.23 TELEMETRY
